,title,rating,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
17313,Salmon with Sriracha Sauce and Lime,5.0,32.5,17.45,15.333333333333332,21.509090909090908,14.391304347826086,48.92857142857143,65.19999999999999,0.0,0.0,0.8888888888888888,7.692307692307692,20.055555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17315,Julia's American-Style Potato Salad,5.0,222.32051282051285,248.89,77.66666666666667,58.985454545454544,105.56521739130434,38.92857142857143,63.779999999999994,0.0,80.11111111111111,53.33333333333333,21.615384615384617,31.55555555555556,2.5,11.533333333333333,0.0,97.75000000000001,41.46153846153846,37.53125000000001,9.117647058823529,15.25,11.666666666666668,0.0,0.0,8.64,6.904761904761906,6.7272727272727275,12.727272727272728,7.333333333333334,0.0,0.0,11.510638297872342,11.672727272727272
17316,Creamy Turnip Soup with Carrot Julienne,4.375,15.320512820512821,16.035000000000004,24.666666666666668,12.13090909090909,14.91304347826087,29.642857142857142,19.04,0.0,159.33333333333334,40.22222222222223,16.23076923076923,18.5,2.5,18.266666666666666,0.0,22.166666666666668,31.230769230769234,20.206250000000004,23.352941176470587,36.0,11.666666666666668,0.0,7.66,13.120000000000001,15.238095238095237,9.636363636363637,14.363636363636367,21.11111111111111,9.565217391304348,0.0,15.468085106382981,13.690909090909091
17357,Curried Chicken Salad with Spiced Chickpeas and Raita,4.375,34.26923076923077,56.43,21.666666666666668,57.305454545454545,50.82608695652174,128.92857142857142,102.36,0.0,3.0,66.11111111111111,72.76923076923076,145.2222222222222,0.0,13.666666666666664,0.0,14.666666666666668,51.07692307692309,38.10625,37.70588235294118,11.75,15.416666666666668,0.0,1.26,12.879999999999999,39.285714285714285,32.09090909090909,19.81818181818182,83.33333333333333,710.3913043478262,0.0,21.29787234042553,5.236363636363636
17373,Honey-Roasted Carrots with Tahini Yogurt,5.0,0.3076923076923077,0.1399999999999999,0.0,3.52,3.260869565217391,10.357142857142856,1.7399999999999998,0.0,84.66666666666667,4.666666666666667,2.769230769230769,0.6666666666666666,0.0,4.4,0.0,4.5,8.153846153846153,6.7125,7.647058823529412,10.0,0.0,0.0,0.0,2.8000000000000003,2.857142857142857,1.8181818181818183,0.0,5.666666666666666,0.0,0.0,5.48936170212766,1.4909090909090907
17387,Grilled Steak Salad with Tomato Vinaigrette,4.375,15.448717948717947,16.515,7.666666666666666,53.876363636363635,22.304347826086957,17.142857142857146,23.32,0.0,73.55555555555556,54.11111111111111,8.461538461538462,11.222222222222223,0.0,7.133333333333335,0.0,8.666666666666668,11.538461538461538,12.30625,11.294117647058824,12.5,16.666666666666668,0.0,0.0,7.5200000000000005,5.714285714285715,15.0,15.272727272727273,9.222222222222221,0.0,0.0,8.25531914893617,8.181818181818182
17414,Curried Smoked Turkey and Fruit Salad,4.375,65.53846153846155,24.67,18.0,34.74181818181818,51.77217391304349,36.785714285714285,74.12,0.0,73.22222222222223,89.99999999999999,25.769230769230763,51.5,0.0,4.133333333333333,0.0,7.083333333333333,20.923076923076923,6.65,7.352941176470589,10.5,15.416666666666668,0.0,5.2,46.400000000000006,68.57142857142858,54.81818181818183,39.63636363636363,256.5555555555556,84.78260869565219,0.0,21.319148936170212,3.1090909090909093
17427,Gyoza (Japanese Dumplings),5.0,28.57692307692308,29.835,19.33333333333333,6.076363636363636,66.69565217391305,19.642857142857142,41.76,8.0,0.5555555555555556,0.0,7.615384615384615,27.88888888888889,0.0,0.7333333333333333,0.0,0.8333333333333334,16.153846153846153,6.875000000000001,12.529411764705884,13.0,0.0,0.0,0.0,1.92,3.333333333333333,2.0,0.9090909090909092,2.6666666666666665,0.0,0.0,20.574468085106382,2.8181818181818183
17503,Shrimp with Romesco Sauce,4.375,58.55897435897437,6.17,84.0,16.72,36.81565217391304,18.721428571428568,90.75,0.0,7.000000000000001,110.55555555555556,14.192307692307693,39.58888888888889,0.5,16.066666666666666,0.0,8.841666666666669,9.907692307692308,17.60625,24.64705882352941,7.000000000000001,42.91666666666667,0.0,0.0,65.744,68.0952380952381,57.327272727272735,98.18181818181816,276.0888888888889,89.12608695652175,0.0,19.829787234042552,16.454545454545453
17550,Asparagus Wrapped in Serrano Ham,4.375,68.12820512820514,117.33500000000001,100.0,16.93090909090909,191.08695652173913,26.42857142857143,197.05999999999997,0.0,75.11111111111111,51.55555555555556,12.076923076923077,49.888888888888886,3.5,10.933333333333334,0.0,43.75,26.615384615384613,53.0,37.705882352941174,13.25,33.333333333333336,0.0,5.2,30.0,12.857142857142858,31.727272727272727,76.9090909090909,26.333333333333336,0.0,0.0,18.723404255319153,22.454545454545453
17562,Beer-Braised Hot Dogs with Braised Sauerkraut,4.375,7.538461538461538,20.6,17.666666666666668,1.2909090909090908,9.391304347826088,0.0,40.92,0.0,0.0,0.0,0.3076923076923077,23.66666666666667,0.0,0.0,0.0,0.4166666666666667,1.9230769230769231,3.2062500000000003,2.705882352941176,1.5,0.8333333333333334,0.0,0.0,1.12,1.4285714285714286,0.0909090909090909,1.0909090909090908,0.5555555555555556,0.0,0.0,0.574468085106383,1.8363636363636364
17609,Kale Sandwiches with Avocado,4.375,61.42307692307693,32.535000000000004,13.333333333333334,11.992727272727272,58.8695652173913,24.28571428571429,21.759999999999998,0.0,1.1111111111111112,136.44444444444446,14.846153846153845,19.666666666666668,0.0,36.733333333333334,0.0,9.166666666666666,20.769230769230766,10.1875,22.94117647058824,6.25,10.833333333333334,0.0,0.0,15.120000000000001,19.523809523809522,8.545454545454545,16.90909090909091,52.333333333333336,43.47826086956522,0.0,18.574468085106382,3.618181818181818
17613,"Cumin Seed Roasted Cauliflower with Salted Yogurt, Mint, and Pomegranate Seeds",4.375,50.8974358974359,18.55,0.0,41.018181818181816,7.9565217391304355,83.92857142857143,70.4,0.0,7.111111111111111,15.444444444444445,78.92307692307692,386.2777777777778,0.0,22.2,0.0,52.33333333333333,25.153846153846157,28.625,25.588235294117645,2.5,0.0,0.0,0.0,39.92,87.14285714285714,43.63636363636363,9.454545454545457,96.33333333333331,144.7826086956522,0.0,38.08510638297872,4.49090909090909
17634,"Cucumber, Sweet Onion, and Mint with Curried Mayonnaise on Peasant Bread",4.375,100.91025641025644,55.63499999999999,18.666666666666668,62.2509090909091,55.52173913043478,10.0,22.8,0.0,0.3333333333333333,2.7777777777777777,2.3076923076923075,19.94444444444445,0.0,0.1333333333333333,0.0,85.08333333333334,27.384615384615383,29.762500000000003,2.176470588235294,1.5,0.0,0.0,0.0,1.52,1.9047619047619049,1.3636363636363635,0.5454545454545454,5.0,0.0,0.0,2.9148936170212765,0.7818181818181817
17641,Chicken Salad with Grapes and Walnuts,4.375,178.84615384615387,139.5,39.333333333333336,48.945454545454545,44.47826086956522,80.35714285714286,103.46000000000001,0.0,39.44444444444444,66.44444444444444,27.692307692307693,43.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17654,Orecchiette with Broccoli Rabe,4.375,38.19230769230769,77.175,28.666666666666668,37.82181818181819,80.65217391304347,30.71428571428572,91.1,0.0,62.77777777777777,6.333333333333334,72.3076923076923,29.722222222222225,2.5,7.0,7.333333333333332,90.58333333333334,56.230769230769226,38.86875,10.647058823529413,11.5,58.333333333333336,0.0,14.2,52.4,13.095238095238095,40.545454545454554,63.81818181818181,12.222222222222221,3.0869565217391304,0.0,11.914893617021276,5.0
17723,Maple Blueberry Parfait,5.0,0.0,0.0,0.0,55.16363636363637,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.021276595744681,0.0
17747,Pasta alla Norma,4.375,53.2948717948718,99.11500000000001,17.666666666666668,34.91272727272728,36.47826086956521,32.142857142857146,81.4,0.0,34.44444444444444,14.222222222222221,4.846153846153847,31.833333333333332,0.0,8.266666666666666,0.0,107.58333333333334,38.15384615384615,48.51875,17.352941176470587,19.75,0.0,0.0,5.2,15.36,24.761904761904763,14.727272727272727,18.90909090909091,51.55555555555556,0.0,0.0,9.191489361702128,4.4363636363636365
17808,Prosciutto and Fig Panini,4.375,97.28205128205128,214.5,68.66666666666667,58.69454545454546,211.2173913043478,21.071428571428573,143.14,120.0,0.0,0.0,3.3076923076923084,34.27777777777778,4.0,0.0,0.0,87.50000000000001,34.0,44.4375,10.0,3.25,59.583333333333336,0.0,5.6000000000000005,8.72,3.333333333333333,18.454545454545453,0.0,12.22222222222222,0.0,0.0,5.808510638297873,0.0
17850,Thai Shrimp Soup with Lemon and Jalapenos,4.375,133.56410256410257,251.01999999999998,147.33333333333334,22.763636363636362,134.21739130434784,19.642857142857146,181.26000000000002,0.0,7.000000000000001,4.444444444444445,14.384615384615385,24.94444444444444,0.5,16.066666666666666,0.0,5.583333333333334,3.0769230769230766,13.63125,10.117647058823527,7.000000000000001,42.91666666666667,0.0,0.0,21.84,6.190476190476191,10.090909090909092,60.54545454545453,23.0,0.0,0.0,4.9787234042553195,16.454545454545453
17892,Buffalo Burgers with Pickled Onions and Smoky Red Pepper Sauce,4.375,1.1358974358974359,0.0,0.0,23.33818181818182,18.695652173913043,11.578571428571427,23.23,0.0,0.0,110.55555555555556,1.807692307692308,20.588888888888896,0.0,0.0,0.0,86.59166666666668,32.36923076923077,33.2875,14.529411764705882,0.0,0.0,0.0,0.0,1.344,2.142857142857143,1.1454545454545455,0.0,6.422222222222223,4.343478260869565,0.0,3.4680851063829787,0.0
17897,Asian Spinach Salad with Orange and Avocado,4.375,119.41025641025642,69.09,13.333333333333334,49.81454545454545,109.04347826086956,21.785714285714285,31.839999999999996,0.0,40.77777777777778,75.44444444444444,16.384615384615383,28.22222222222222,0.0,63.99999999999999,0.0,1.6666666666666667,3.8461538461538463,0.8750000000000001,0.5882352941176471,1.0,10.833333333333334,0.0,0.0,5.4399999999999995,1.6666666666666667,3.181818181818182,5.818181818181818,1.1111111111111112,0.0,0.0,4.574468085106383,1.3818181818181818
17912,Zucchini Noodles with Anchovy Butter,4.375,148.85897435897434,338.015,128.33333333333334,6.585454545454546,237.73913043478262,3.928571428571429,116.67999999999999,0.0,30.444444444444443,13.999999999999998,85.07692307692307,30.888888888888893,11.0,25.733333333333334,7.333333333333332,8.666666666666668,55.46153846153845,124.89375,16.705882352941178,4.75,95.0,0.0,9.0,70.32,24.523809523809522,60.36363636363637,186.36363636363635,42.111111111111114,3.0869565217391304,0.0,20.127659574468087,18.018181818181816
17965,Butternut Squash and Sage Soup with Sage Breadcrumbs,4.375,0.0,0.0,0.0,4.290909090909091,0.0,8.571428571428571,2.36,0.0,0.0,23.555555555555557,3.615384615384616,4.722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18014,Bean & 'Bello Burger,4.375,49.73846153846154,87.045,10.666666666666668,30.429090909090906,42.69565217391304,35.50714285714286,26.890000000000004,0.0,0.0,111.22222222222223,14.500000000000002,14.811111111111112,0.0,6.066666666666666,0.0,10.758333333333333,14.523076923076925,6.6625,21.294117647058826,5.25,0.0,0.0,0.0,9.744,11.666666666666666,7.418181818181818,14.000000000000002,28.200000000000003,4.343478260869565,0.0,18.4468085106383,2.963636363636364
18062,Green Salad with Oil and Vinegar Dressing (Salade Verte à la Vinaigrette),4.375,41.96153846153846,28.495,7.666666666666666,47.090909090909086,69.34782608695653,74.28571428571429,64.78,0.0,40.44444444444444,134.55555555555554,69.46153846153845,37.111111111111114,0.0,8.333333333333334,0.0,18.916666666666668,11.692307692307692,13.79375,11.705882352941178,4.75,16.666666666666668,0.0,0.0,14.96,15.714285714285715,18.818181818181817,76.18181818181819,13.88888888888889,0.0,0.0,7.702127659574469,10.345454545454544
18067,Seared Sweet Potatoes with Sausage and Radicchio,5.0,8.012820512820513,15.6,23.33333333333333,9.090909090909092,14.26086956521739,11.071428571428571,15.62,0.0,0.0,5.222222222222222,6.0,6.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18073,Chicken and Chickpea Stew,4.375,13.602564102564102,12.82,16.666666666666668,56.39999999999999,27.086956521739133,86.07142857142857,115.52,0.0,33.77777777777778,24.333333333333332,14.769230769230768,53.888888888888886,0.0,4.133333333333333,0.0,7.083333333333333,9.384615384615385,6.65,7.352941176470589,10.5,0.0,0.0,5.2,3.8400000000000003,5.714285714285714,3.0909090909090917,1.9999999999999998,9.88888888888889,0.0,0.0,13.212765957446809,3.1090909090909093
18086,"Grilled Open-Faced Vegetable, Pesto, and Mozzarella Sandwiches",4.375,32.30769230769231,71.67500000000001,23.666666666666668,3.7709090909090905,9.130434782608695,5.357142857142857,47.4,0.0,33.666666666666664,6.333333333333334,43.38461538461539,4.611111111111111,0.0,3.4666666666666663,0.0,5.083333333333333,5.307692307692308,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,3.5744680851063837,2.4363636363636365
18113,Mexican Ceviche Tacos,5.0,30.730769230769226,26.0,11.0,14.945454545454545,56.30434782608695,19.285714285714285,35.32,8.0,0.4444444444444444,6.333333333333334,5.769230769230769,14.0,0.0,45.86666666666667,3.916666666666667,10.166666666666666,8.923076923076923,9.625,4.588235294117647,6.0,40.0,0.0,5.44,15.28,5.952380952380952,3.818181818181818,28.545454545454547,6.5555555555555545,7.91304347826087,0.0,14.148936170212764,7.781818181818181
18115,Triple Seafood Chowder with Dill,4.375,63.56410256410256,66.18,125.0,21.4,124.3913043478261,20.714285714285715,152.46000000000004,0.0,22.333333333333332,24.444444444444446,18.846153846153847,31.72222222222222,4.0,77.06666666666666,17.916666666666668,41.666666666666664,35.46153846153847,43.875,30.764705882352942,24.25,262.9166666666667,0.0,9.440000000000001,56.96000000000001,21.69047619047619,26.0,138.90909090909088,42.44444444444444,10.347826086956523,0.0,17.70212765957447,41.67272727272727
18147,Chilled Avocado Soup with Shrimp and Chives,4.375,128.32051282051282,98.905,73.66666666666667,10.407272727272726,138.82608695652172,17.142857142857146,69.34,0.0,25.666666666666664,72.0,20.23076923076923,15.444444444444446,0.0,32.199999999999996,0.0,9.916666666666666,14.53846153846154,5.36875,10.882352941176471,28.75,10.833333333333334,0.0,0.0,8.639999999999999,13.571428571428571,8.727272727272727,5.090909090909092,23.555555555555554,0.0,0.0,12.638297872340427,2.381818181818182
18170,Steamed Striped Bass with Ginger and Scallions,4.375,22.397435897435898,10.620000000000001,12.333333333333334,37.25454545454545,294.9130434782609,17.857142857142858,76.88,0.0,3.555555555555556,2.7777777777777777,7.615384615384615,44.277777777777786,21.5,19.2,0.0,104.08333333333334,50.53846153846154,57.056250000000006,25.529411764705877,13.75,9.583333333333334,0.0,0.0,26.88,26.19047619047619,12.0,57.090909090909086,9.444444444444445,0.0,0.0,13.914893617021278,12.98181818181818
18174,"Tomato, Bulgur and Shrimp Salad",4.375,9.538461538461538,11.184999999999999,37.333333333333336,75.55636363636364,75.08695652173913,43.21428571428571,55.82,0.0,40.22222222222222,49.0,19.230769230769234,18.38888888888889,0.0,0.1333333333333333,14.000000000000002,5.666666666666667,6.230769230769231,1.1312499999999999,4.1764705882352935,1.5,0.0,0.0,4.0,2.8,3.5952380952380953,2.3636363636363633,0.5454545454545454,7.888888888888889,2.4347826086956523,0.0,5.297872340425531,0.7818181818181817
18178,Black-Eyed Pea Fritters with Hot Pepper Sauce,4.375,1.3974358974358976,0.175,0.0,24.54545454545455,7.565217391304348,113.92857142857142,54.6,0.0,33.666666666666664,11.11111111111111,7.615384615384615,49.27777777777777,0.0,3.4666666666666663,0.0,5.083333333333333,5.307692307692308,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,3.5744680851063837,2.4363636363636365
18202,"Potato, Artichoke and Feta Cheese Latkes",4.375,51.61538461538462,140.95499999999998,24.666666666666668,13.14181818181818,41.65217391304348,25.714285714285715,13.560000000000002,0.0,7.222222222222221,8.777777777777779,4.153846153846153,7.5555555555555545,2.5,11.666666666666668,0.0,13.083333333333336,17.846153846153847,13.137500000000001,10.23529411764706,28.0,115.83333333333336,0.0,0.0,12.0,13.095238095238095,7.636363636363637,11.81818181818182,16.11111111111111,0.0,0.0,10.74468085106383,16.018181818181816
18226,White Bean Salad,4.375,12.179487179487182,11.18,0.0,44.26909090909092,36.26086956521739,154.64285714285714,76.64,0.0,73.11111111111111,72.1111111111111,19.23076923076923,69.77777777777777,0.0,9.533333333333333,0.0,13.583333333333332,16.0,9.14375,16.823529411764707,21.5,0.0,0.0,5.2,12.24,16.904761904761905,11.181818181818183,16.363636363636367,35.111111111111114,0.0,0.0,20.234042553191486,6.581818181818183
18234,Muenster Cheese Soufflé with Red Bell Pepper and Tomato Salad,4.375,73.58974358974359,173.0,28.333333333333336,49.403636363636366,53.260869565217384,141.07142857142858,57.02,8.0,0.0,23.33333333333333,45.07692307692308,166.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212765957446807,0.0
18241,Penang Fried Rice Noodles,4.375,44.93589743589744,95.6,71.33333333333334,30.07272727272727,43.39130434782608,22.5,52.04,0.0,0.0,5.222222222222222,21.30769230769231,8.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18312,"Tuna, White Bean, and Roasted Pepper Salad with Cream Dijon Dressing",4.375,179.12307692307695,112.99499999999999,29.666666666666668,33.79272727272727,175.43478260869563,65.14999999999999,62.690000000000005,0.0,75.44444444444444,171.22222222222223,23.653846153846153,52.81111111111112,0.0,96.33333333333334,3.916666666666667,42.84166666666666,33.6,22.375000000000004,34.411764705882355,22.75,40.0,0.0,5.44,35.74400000000001,32.857142857142854,20.50909090909091,106.72727272727272,65.42222222222222,12.256521739130434,0.0,24.085106382978722,18.454545454545453
18320,French Onion Soup,4.375,34.46153846153847,86.99999999999999,29.0,23.181818181818183,27.217391304347828,8.214285714285714,74.0,0.0,0.0,0.0,68.15384615384615,19.55555555555556,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18332,Thai Shrimp Halibut Curry,4.375,23.025641025641022,18.65,58.333333333333336,7.89090909090909,41.26086956521739,5.357142857142857,86.80000000000001,0.0,0.4444444444444444,0.0,8.53846153846154,12.88888888888889,0.0,45.86666666666667,3.916666666666667,10.166666666666666,8.923076923076923,9.625,4.588235294117647,6.0,40.0,0.0,5.44,15.28,5.952380952380952,3.818181818181818,28.545454545454547,6.5555555555555545,7.91304347826087,0.0,3.9361702127659575,7.781818181818181
18337,Roasted Red Peppers and Cherry Tomatoes With Ricotta,4.375,63.23846153846154,65.015,41.666666666666664,5.436363636363637,200.21739130434784,9.792857142857144,79.87,0.0,15.88888888888889,111.0,42.11538461538462,47.144444444444446,9.5,64.26666666666667,0.0,13.091666666666665,54.6,129.70000000000002,30.823529411764703,5.5,59.16666666666667,0.0,0.0,35.504,24.047619047619044,33.05454545454545,145.27272727272725,63.97777777777778,4.343478260869565,0.0,19.19148936170213,20.25454545454545
18370,Stuffed Marinated Portabella Mushrooms,4.375,76.26923076923077,149.04,58.333333333333336,11.672727272727272,214.2173913043478,18.571428571428573,112.4,8.0,62.777777777777786,8.88888888888889,71.84615384615384,22.22222222222222,2.5,4.666666666666667,7.333333333333332,8.5,32.76923076923077,2.5187500000000003,8.411764705882355,11.25,58.333333333333336,0.0,9.22,52.0,10.952380952380953,40.909090909090914,63.63636363636363,10.555555555555557,5.0,0.0,26.680851063829785,4.472727272727273
18384,"Prosciutto, Mozzarella, and Olive Sandwiches on Parmesan Focaccia",4.375,166.0897435897436,323.26,99.66666666666667,10.043636363636363,249.17391304347828,11.42857142857143,198.89999999999998,0.0,44.0,16.88888888888889,123.92307692307692,37.0,2.5,44.46666666666666,7.333333333333332,2.833333333333334,27.692307692307686,1.0625,5.588235294117648,1.75,58.333333333333336,0.0,9.0,50.4,9.285714285714285,39.27272727272728,63.81818181818181,22.444444444444443,3.0869565217391304,0.0,11.97872340425532,4.290909090909091
18397,Quick-Pickled Shrimp,5.0,17.705128205128204,13.495000000000001,38.0,53.65454545454545,72.69565217391305,133.92857142857142,71.44,8.0,153.88888888888889,47.77777777777777,16.61538461538462,66.77777777777779,0.0,28.333333333333336,0.0,90.91666666666667,120.53846153846153,87.83125,51.58823529411765,19.25,0.0,0.0,19.12,17.92,26.66666666666667,11.727272727272727,8.0,34.55555555555556,35.69565217391305,0.0,61.59574468085107,18.10909090909091
18412,Fried Quesadillas with Two Fillings,5.0,61.987179487179496,150.90000000000003,40.0,5.250909090909091,43.99999999999999,17.5,97.22000000000001,0.0,0.0,0.0,26.153846153846153,29.722222222222218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.120000000000005,43.333333333333336,31.09090909090909,0.0,96.0,73.91304347826087,755.5555555555555,38.851063829787236,0.0
18436,Shredded Cabbage Salad With Pomegranate and Tomatoes,4.375,7.551282051282051,8.535,0.0,74.87272727272727,48.73913043478261,23.214285714285715,29.259999999999998,0.0,40.0,50.77777777777777,9.461538461538462,38.72222222222223,0.0,0.7333333333333333,0.0,84.16666666666667,41.69230769230769,36.18750000000001,12.529411764705884,13.0,0.0,0.0,0.0,1.92,3.333333333333333,2.0,0.9090909090909092,2.6666666666666665,0.0,0.0,3.2127659574468086,2.8181818181818183
18439,Best-Ever BLT Wrap,4.375,88.76923076923077,118.08999999999999,50.666666666666664,6.167272727272728,59.78260869565218,13.214285714285715,72.73999999999998,0.0,67.77777777777777,16.555555555555557,6.923076923076923,14.111111111111112,0.0,10.600000000000001,0.0,13.75,16.846153846153847,17.175,17.176470588235297,22.5,16.666666666666668,0.0,5.2,9.760000000000002,10.714285714285715,17.363636363636363,16.545454545454547,17.0,0.0,0.0,11.829787234042554,10.618181818181817
18440,Corn Bisque with Red Bell Pepper and Rosemary,4.375,0.39230769230769225,0.175,0.0,8.865454545454547,11.782608695652174,11.57857142857143,7.63,9.6,33.666666666666664,116.88888888888889,2.9615384615384617,5.644444444444444,0.0,3.4666666666666663,0.0,8.341666666666667,12.13846153846154,8.84375,20.411764705882355,10.0,0.0,0.0,5.2,3.5840000000000005,7.142857142857142,3.5090909090909097,1.2727272727272725,14.200000000000001,4.343478260869565,0.0,8.48936170212766,2.4363636363636365
18463,Sesame Noodles with Chili Oil and Scallions,4.375,0.7307692307692306,0.3649999999999999,0.0,1.7927272727272725,238.82608695652172,2.857142857142857,16.28,0.0,0.0,0.0,2.5384615384615383,8.055555555555555,0.0,0.0,0.0,2.7500000000000004,12.692307692307692,13.725,8.705882352941176,3.5000000000000004,0.0,0.0,0.0,13.28,17.61904761904762,7.909090909090908,0.9090909090909092,4.777777777777778,0.0,0.0,9.25531914893617,3.327272727272727
18494,Potato and Kale Cakes with Rouille,4.375,120.51282051282054,76.06,43.333333333333336,11.716363636363635,57.565217391304344,22.5,16.86,8.0,7.111111111111111,136.11111111111111,14.384615384615383,18.555555555555557,2.5,10.4,0.0,8.916666666666668,20.230769230769226,12.825,21.058823529411768,5.75,11.666666666666668,0.0,0.0,10.4,11.428571428571427,4.0,11.454545454545457,31.444444444444446,43.47826086956522,0.0,24.382978723404253,9.763636363636364
18497,Chicken Soup with Root Vegetables,4.375,2.7948717948717947,4.715,15.0,9.81090909090909,11.26086956521739,22.14285714285714,47.6,0.0,84.66666666666667,8.0,5.923076923076923,5.111111111111112,0.0,6.933333333333334,0.0,5.333333333333333,10.46153846153846,8.5875,21.76470588235294,15.75,0.0,0.0,6.420000000000001,6.880000000000001,11.904761904761905,4.818181818181818,1.2727272727272725,14.222222222222221,10.086956521739133,0.0,12.042553191489361,3.618181818181818
18536,Pressed Coppa Sandwiches with Broccoli Rabe Pesto,5.0,36.50000000000001,94.42500000000001,35.66666666666667,15.29090909090909,77.78260869565216,8.571428571428571,84.98,0.0,1.4444444444444444,88.88888888888889,58.07692307692307,11.222222222222221,3.5,1.4666666666666666,0.0,35.5,14.692307692307692,37.84375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,15.212765957446809,13.745454545454544
18547,Mushroom Kasha Burgers with Chipotle Mayonnaise,4.375,108.6794871794872,59.89999999999999,18.666666666666668,47.78545454545455,61.04347826086956,130.35714285714286,23.560000000000002,0.0,0.0,23.33333333333333,36.92307692307692,185.0,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148936170212767,0.0
18553,"Greek Burger with Arugula, Tomatoes, and Feta",4.375,68.52564102564104,180.785,30.333333333333336,47.42545454545455,46.173913043478265,6.785714285714286,47.68,0.0,13.666666666666668,19.222222222222225,23.69230769230769,17.555555555555557,0.0,0.1333333333333333,0.0,1.7500000000000002,13.384615384615385,0.4499999999999999,2.176470588235294,1.5,119.58333333333336,0.0,0.0,1.52,5.000000000000001,7.0,0.5454545454545454,5.0,0.0,0.0,13.978723404255318,0.7818181818181817
18579,Watermelon Gazpacho with Feta Crema,5.0,36.98717948717949,125.0,0.0,6.6,29.52173913043478,1.4285714285714286,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18594,Spiced Pear Flatbreads with Goat Cheese and Mustard Cream,4.375,45.67948717948719,108.37,32.0,7.447272727272726,77.47826086956523,26.428571428571427,59.24,0.0,0.5555555555555556,10.0,60.46153846153846,9.833333333333334,0.0,3.133333333333333,0.0,16.75,7.076923076923077,4.518750000000001,5.7058823529411775,3.5000000000000004,0.0,0.0,0.0,9.520000000000001,13.095238095238095,6.636363636363637,61.99999999999999,16.77777777777778,0.0,0.0,5.404255319148937,5.0
18601,"Barley, Fennel, and Beet Salad",4.375,5.910256410256411,8.2,0.0,9.818181818181818,7.739130434782608,9.285714285714286,5.26,0.0,39.44444444444444,43.888888888888886,5.076923076923077,5.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18611,Panfried Tofu with Romano-Bean and Herb Salad,4.375,47.57692307692308,90.845,10.666666666666668,36.57818181818182,34.65217391304348,38.214285714285715,28.96,0.0,39.44444444444444,44.55555555555555,16.923076923076927,14.166666666666668,0.0,6.066666666666666,0.0,7.5,7.6923076923076925,2.6875,6.764705882352942,5.25,0.0,0.0,0.0,8.4,9.523809523809524,6.2727272727272725,14.000000000000002,21.77777777777778,0.0,0.0,7.829787234042553,2.963636363636364
